id;text;irony;sarcasm;topic
814762537078128640;<MENTION_1> <MENTION_2> I terroristi hanno l'Italia come base logistica per pianificare in pace. Chi li copre? LA DIABOLICA SX!;1;0;HSC
843009590551855106;<MENTION_1> vale la priorità, gli italiani sono migranti fin dai tempi della Magna Grecia, sono in attesa da secoli;0;0;HSC
528630519903555584;<MENTION_1> Torino: Scabbia in due scuole elementari - <URL> Ok ok manteniamo la calma... #labuonascuola è anche questo;1;1;TW-BS
834092972773928960;<MENTION_1> <MENTION_2> <MENTION_3> migranti economici, nel senso che li dobbiamo mantenere gratis tutta la vita senza fare un cazzo?;1;1;HSC
809846439815905280;<MENTION_1> Poveri noi davvero! In Italia lascerei solo Clandestini e rom,Italiani onesti....viaaaaaa tutti! Sarei curiosa di vedere;0;0;HSC
639776266355372032;<MENTION_1> della serie: Passi a Mercedes, arrangiati;0;0;TWITA
847498217964961792;<MENTION_1> <MENTION_2> semplicemente perché questi sono ancora Stati di diritto e l'immigrazione è regolata da leggi valide x tutti;0;0;HSC
582151627689328640;<MENTION_1> <MENTION_2> ancora 10 anni di questa importazione scellerata di migranti e saremo lo stato Africano più a nord!;1;0;HSC
577224617712025600;<MENTION_1> mi hai strappato l'unico sorriso della serata, sei un grande da un interista;0;0;TWITA
569989876864708608;<MENTION_1> alla Caniggia? Non credo sappia scrivere;1;1;TWITA
552824874444783616;<MENTION_1> <MENTION_2> <MENTION_3> ah quindi ogni immigrato gira col Kalashnikov? Cazzo ad averlo saputo avrei fatto l'elemosina più spesso;1;0;HSC
818012182499758080;<MENTION_1> non siamo clandestini o islamico o gay basta non essere un italiano normale e avrai tutto dal Pervertito Democratico;1;1;HSC
604943033650528257;<MENTION_1> Aaaaah, tutto chiaro. Forse sbaglio, ma quella la troverai tra le tette della cliente bona che arriverà tra poco.;1;1;TWITA
846117428283260928;<MENTION_1> Vendere armi agli islamici come #Erdogan é un pericolo per TUTTO il mondo. La sua alleanza con Iran mi urta lo stesso,ma é lontana;0;0;HSC
641285982776655872;<MENTION_1> grazie *^*;0;0;TWITA
517198328304771072;<MENTION_1> nel programma #labuonascuola c'è scritto che vengono assunti anche precari PER NON INSEGNARE,è vero?Sarebbe grave;0;0;TW-BS
528143081325862912;<MENTION_1> ci inchineremo alla buona scuola?;1;0;TW-BS
509044115515125760;<MENTION_1> #insegnanti precari a Montecitorio #protesta10settembre vs #labuonascuola ke #passodopopasso c vuole disoccupati dopo anni a scuola;1;1;TW-BS
853340122686922752;<MENTION_1> Signori terroristi, venite ad Ostia che qui potete fare quello che vi pare, non troverete nessun esponente delle forze dell'ordine;1;1;HSC
571087650712637440;"<MENTION_1> ...no no; senza quell'anzi... Tutto si sarebbe avverato! <MENTION_2>";0;0;TWITA
515172740282994688;<MENTION_1>  insegnanti ! Dov'è la buona scuola?!!!;0;0;TW-BS
528836326909833217;<MENTION_1> <MENTION_2> <MENTION_3> La buona scuola in cui tutti parleranno solo inglese.Come Renzi.Che pena.;1;1;TW-BS
529739164141780992;<MENTION_1> <MENTION_2> Ma se uno dei prox giorni mando 10 mail alla mail della buonascuola ci sono problemi? #labuonascuola;1;0;TW-BS
507596391850319872;<MENTION_1> <MENTION_2> <MENTION_3> il piano la buona scuola pur se con alcune ombre (%Gm e nuovo conc)da fiducia all'Italia,bravi.;0;0;TW-BS
512266374862106624;<MENTION_1> attendiamo con impazienza!! per #labuonascuola anche un <MENTION_2> Nomina Direttore Generale <MENTION_3> per partire bene!;0;0;TW-BS
509950532480282624;<MENTION_1> eliminare l'esame d maturità (inutile,sprecone e anche menzognero) e valore titolo d studio è indispensabile per #labuonascuola;0;0;TW-BS
525231222528950272;<MENTION_1> mi giunge vove che lei oggi non si è presentata a illustrare la buona scuola acagliari,paura per un rifacimento del suo latoB?;1;1;TW-BS
507140755019022336;<MENTION_1> va bene #labuonascuola ma qui non si legge, non dico dei #TestMedicina ma addirittura dell'università;0;0;TW-BS
577553190016688130;<MENTION_1> <MENTION_2> che amore..;0;0;TWITA
290925954262519809;<MENTION_1> ahahahaha no sereee te sei peggio di me! Da X a Y! Quanto sei seXY? Da diciamo 1) mr bean a 10)dave gahan massimo della sexeria.;1;0;TWITA
572889437593604096;<MENTION_1> ormai rappresenta a pieno l'Italia. L'onere della prova spetta all'indagato adesso. Ma che schifo è. #Striscia #MasterChefIt;0;0;TWITA
627519486145523712;<MENTION_1> <MENTION_2> <MENTION_3> Certo. Sarebbe bello una volta fare da quelle parti un ritrovo di ciclisti di Twitter. 👍🚲🌞;0;0;TWITA
799249932280561664;<MENTION_1> In via Chiesa Rossa c'erano i barboni nel dopoguerra dove ho visto girare Miracolo a Milano.Il miracolo continua i rom votano si.;1;0;HSC
576737602189058049;<MENTION_1> tra mezz'ora?! Ok... mi tocca aspettare ancora... ce la posso fare! 😣;0;0;TWITA
508261777692717056;<MENTION_1> <MENTION_2> su #labuonascuola é d'accordo  con <MENTION_3> Siamo passati dalla padella alla brace;1;0;TW-BS
522660718836203520;<MENTION_1> <MENTION_2> un miliardo alla scuola? O più lavoro non retribuito ai docenti? #labuonascuola;0;0;TW-BS
528630450861142016;<MENTION_1> visto l'annullamento dei test di medicina una dose di #labuonascuola non farebbe bene ai burocrati del miur?;1;1;TW-BS
597027318197067776;<MENTION_1> Grazie per il follow.;0;0;TWITA
578438579443097600;<MENTION_1> Quando anche il cognome non aiuta. E così tra un Rolex e un in culo ai lupi, Maurizio Lupi... <URL> buondì;1;0;TWITA
627087773527330817;<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> vedere sempre tutto negativo non cambierà le cose..;0;0;TWITA
584661805152206848;<MENTION_1> Spero valga anche per gli stermini delle crociate e dell inquisizione spagnola oltre che per l'orrore del terrorismo islamico;0;0;HSC
826528469215506432;<MENTION_1> Poi liberiamola dagli accattoni, dai rom, dai barboni e da tutti quelli che la deturpano. Facciamola tormare Caput mundi;1;1;HSC
572517393165115392;<MENTION_1>  <MENTION_2> allora quando ti entrano in casa dopo che ti hanno saccagnato di botte  offrigli un caffè e chiedi scusa;1;1;TWITA
571353750482382848;<MENTION_1> ( io posso ospitarti se vuoi, simuliamo un rapimento alieno e bon, fatto);1;0;TWITA
621648882167087104;<MENTION_1> la troia eri tu non quella della foto, SEI TU CHE TE LO DEVI SCOPARE💁🏻;0;0;TWITA
598501130285494272;<MENTION_1> Volevi che te lo levavo io il dente? L'unica persona al mondo che a 13 c'ha ancora i denti che je cadono.;1;1;TWITA
622797924737658880;<MENTION_1> Ennesimo episodio aggressione operatore Polizia Municipale continuiamo a trattarli come #impiegati   <URL>;0;0;TWITA
828498822200512513;<MENTION_1> come un islamico che parla di allah, incapaci di ammettere che senza aiutini è tutto più difficile...;1;1;HSC
856496715825917953;"*TIMSpot*I Carabinieri di Roma arrestano per la 44esima volta una borseggiatrice.La 25enne nomade stava ""addestrando"" una 16enne.";0;0;HSC
565939078030688256;"\""<MENTION_1> <MENTION_2> stop immigrati! L`Italia agl italiani!!!!\"" PRRRR";1;0;HSC
571444978356002817;"\""#ISISminaccia: Avvisiamo il regista dei video che i musulmani pregano rivolti alla #mecca. <URL>";1;0;HSC
634062618475503617;"\""Hai preso Milah, il mio unico amore\""Ahhahah disse colui che poi non riesce a vivere senza Emma! #ouatrai4";1;0;TWITA
589781081550884865;"\""io ho paura dei musulmani, degli immigrati, degli zingari e non vorrei che ci fossero in Italia ma non sono razzista\""certamente";1;0;HSC
575062928690380800;"\""L'Italia non può accogliere altri immigrati di livello medio-basso\"". Veramente #Passera se prende tre voti è troppo #gazebo #disgustorama";1;1;HSC
597036121529438208;"\""Mi piacciono gli stranieri in Italia perché sono già in ciabatte\"" Cit Federica";1;0;HSC
644863796952104960;"\""Mi sento una completa incapace. Un'idiota! Hai mai la sensazione che tutti siano riusciti a dare un senso alla loro vita, tranne te?\""";0;0;TWITA
604740019161546752;"\""Non potrò fare i compiti per una settimana\""Magari mi succedesse#HarryPottereilprigionierodiAzkaban";1;0;TWITA
800389098406113285;"&gt;:( Porta Portese est, sequestrati cuccioli in vendita: indagini nel campo rom <URL>";0;0;HSC
520529136117628928;#10ott #lagrandebellezzasiamonoi #labuonascuola ragazzi siete circa 80 mila in tutta Italia,più di 10 mila solo a Roma. Fatevi sentire!;0;0;TW-BS
620580990562496512;#AccordoGreciala culona comanda l'Europa,e gli altri gli leccano il culone.che fine di merda che ha fatto l#Europa!!😂😂;0;0;TWITA
808378705429098497;#Alfano, dopo aver riempito l'Italia di immigrati, promosso a Ministro degli Esteri. Non è governo, è ammucchiata d… <URL>;0;0;HSC
507624616236314625;#antonioconte ha cambiato l'Italia in 20, #matteorenzi ne ha chiesti altri #1000giorni. #labuonascuola #lavoltabuona;1;1;TW-BS
624515643803570176;#ARIETE : Potrai prendere ciò che viene, ognuna delle cose che la vita offre.;0;0;TWITA
811529986427514881;#berlinoattack mi pareva strano che ancora non si fossero trovati i documenti.. #terroristiDistratti  #falseflag <URL>;1;0;HSC
570695875753848832;#BomberDelGiorno:pignorata la #panchina di #Donadoni a #Parma.E' il primo allenatore della storia a perdere la panchina all'#Asta #SaveParma;1;0;TWITA
790488173965090816;#Calais Inizia lo sgombero della giungla. Ovviamente gran parte di questi migranti verrà accolta dall'Italia;1;0;HSC
553293815935942656;#CharlieHebdo nn mi preoccupano i terroristi ma l'apatia di questa classe dirigente così astemia alla libertà #patriota <MENTION_1>;1;1;HSC
514710163723665408;#coding se ne parla su <MENTION_1> <URL> e <MENTION_2> <URL> #labuonascuola;0;0;TW-BS
585411825182887936;#cookkando #ricetta della Pasta sfoglia lievitata!!! #cookkandosempreconte<URL> … … … <URL>;0;0;TWITA
821442894561210368;#dallavostraparte Gli immigrati fanno lavori che gli italiani non sono disposti a fare, per es il mediatore culturale a 5mila euro al mese;1;1;HSC
808398433916768262;#dallavostraparte i rom sono romeni, i nomadi si spostano e noi avremmo risorse anche per loro che qui delinquono quotidianamente?!?;1;1;HSC
810943347439374336;#dallavostraparte ma i rom che cercano lavoro in Italia lavorano questi sono zingari che non hanno mai avuto intenzione di lavorare;0;0;HSC
831228511100792832;#dallavostraparte ma sta rom pensa che siamo tutti ebeti e ciechi? <MENTION_1>;1;1;HSC
602580598306295809;#DearLouis Sei il fratello che ho sempre voluto avere! Uno grande da cui essere difesa e supportata...sei l'amore❤;0;0;TWITA
529207898241773568;#demauro dice quanto sia scanzonata e superficial #labuonascuola del governo,chissà perché nn mi stupisce <MENTION_1> <URL>;1;1;TW-BS
792246647103352832;"#Gorino, la leader 76enne anti immigrati: ""I bianchi sono più intelligenti dei negri"". Eppure, a guardarla bene, a me sembra proprio bianca.";1;1;HSC
616021384758718466;#gretawouldyourather preferiresti passare la vita a leggere libri o a viaggiare nel mondo? Seguimi please💕 x272;0;0;TWITA
805717998099120128;#India dopo #UAE sviluppa con #Qatar cooperazione su #CyberSecurity in lotta #cybercrime e terrorismo <URL> #cyberwarfare;0;0;HSC
572053916441038849;#isfol e #Rai per il lavoro.Appena finite le riprese in Italia per il primo documentario prodotto insieme 🎬🎬🎬 <URL>;0;0;TWITA
553046983855079425;#JeSuisCharlie , anche il #veneto non vuole smettere di essere libero.#indipendenza per libertà ' totale anche su leggi x terrorismo.;0;0;HSC
855768711898308610;#Kyenge fa festa: «Fate come #Italia, accogliete tutti i #migranti». Nel frattempo che ci pensano ce li teniamo noi! <URL>;1;1;HSC
511794825256255489;#labuonascuola : in un #sistema #incadutalibera e neanche poi tanto libera..Come fare #unfavore all' #ignoranza e #nonsolo;1;0;TW-BS
528977722278969345;#labuonascuola ? #balle Credevo il #PD diverso e concreto rispetto al #PDL ma a quanto pare ho sbagliato;0;0;TW-BS
523165394190999553;#labuonascuola <MENTION_1>  la buona scuola la volete fare sulla pelle dei docenti ,non pagando i docenti interni agili esami di stato?;0;0;TW-BS
522808749061595136;#labuonascuola #educazione #scuola Bella riflessione <URL>;0;0;TW-BS
509696107698745344;#labuonascuola #idoneiconcorsone2012 vorrei tanto far capire a tieffini e Pas che la riforma é anche per loro!;0;0;TW-BS
521931919257522176;"#labuonascuola allo Yif, Barazzutti ""Nella scuola lo sport può diventare protagonista"" #Yif2014 <MENTION_1> #Roma";0;0;TW-BS
528828144384753664;#labuonascuola darà l’elemosina (60EURO) inferiore a un renzo (#80EURO)  al 66,6% dei docenti? Se fossero tutti bravi? Perché SOLO il 66,6%?;1;0;TW-BS
519176803764948992;#labuonascuola di #Renzi dal pubblico al privato con 60 € almese <URL>;1;0;TW-BS
507204159981232128;"#labuonascuola di #Renzi è quella dove i genitori alla pubblica fanno ""crowdfunding"" (leggi:pagano),quelli delle private han sgravi fiscali";0;0;TW-BS
507204852951547904;#labuonascuola di #Renzi prevede 3 anni di alternanza scuola-lavoro per fare tirocini-stage non pagati nelle aziende e avere meno istruzione;0;0;TW-BS
530693583880617985;"#labuonascuola di #renzi... Facoltà di Ingegneria dell'Università degli Studi di #Roma ""Tor Vergata"". <URL>";0;0;TW-BS
507098384017395712;#labuonascuola é quella di vita dove rimanderei la maggiorparte dei nostri dirigenti e politici.;0;0;TW-BS
520076129005490176;#labuonascuola Evitiamo di trovare motivazioni virtuose all'abolizione degli Esami di Stato..mancano i soldi tutto qui <MENTION_1>;0;0;TW-BS
511153723142578178;#labuonascuola Informati come I PARASSITI <MENTION_1>  <MENTION_2>  <MENTION_3>  APPROFITTANO DELLA TUA INGENUITÀ  <URL>;0;0;TW-BS
507170502755233792;#labuonascuola quella che nun avete fatto voi! <URL>;0;0;TW-BS
525643623837081601;"#labuonascuola 󾌸 Scontato... scuola e imprese. ""Chi paga il suonatore sceglie la musica"" <URL>";1;0;TW-BS
512167075184664576;#labuonascuola, p. 49: “34.400,44 [Stipendio base di un docente di scuola secondaria di primo grado senza scatti... <URL>;0;0;TW-BS
512132233130676224;#labuonascuola, p. 5: “li incoraggi a fare cose con le proprie mani nell’era digitale”  Speriamo bene che non sia... <URL>;0;0;TW-BS
520859790327570432;#labuonascuolasiamonoi #entrainscena #scuola #renzi #protesta #matteorenzi #march #contestazione #piacenza #italia… <URL>;0;0;TW-BS
520156743515774976;#LavagnaPd x #labuonascuola <MENTION_1> 'Da questo percorso può nascere una scuola migliore al servizio degli studenti';0;0;TW-BS
508531341382930432;#left è in edicola (a €1,50) con #CoverStory dedicata a #scuola #labuonascuola con intervista a <MENTION_1> <URL>;0;0;TW-BS
525627678016430080;#leggestabilita ma come meno soldi all'istruzione? e #labuonascuola ? con che la fanno? i genitori faranno collete anche per pagare i prof?;1;0;TW-BS
844613054017028105;#leredita la brexit a quanto pare non salvaguardia dagli attentati terroristici 😳;1;0;HSC
513364768808525825;#LiceoTodi #Todi una nuova proposta culturale per fare #labuonascuola <URL>;0;0;TW-BS
511822138009870336;#M5S #lascuolaingiusta #labuonascuola   Renzi in Aula dopo le forti contestazioni di ieri a Palermo ha avuto il... <URL>;0;0;TW-BS
783996952249786368;#m5s a favore dei #rom se tu fare me incazare io spacare botilia a tuta familia. Un regalo di #raggi da 12 milioni… <URL>;1;1;HSC
798882580254916608;#Messina, tre #migranti trovano portafoglio pieno e lo consegnano alla #polizia. Non vogliono proprio integrarsi! #messinasiracconta;1;0;HSC
826001759399194626;#migranti: 64, 5 mld di rimesse dal 2005 al 2015, -28,98% dal 2011.L'Italia è la terza in Ue, dopo Francia e Spagna;0;0;HSC
574678326498979841;#NapoliInter adesso basta con callejon anche perchè non sappiamo manco come si scrive... GOOOOOLLLLL.;1;1;TWITA
845667031848566785;#papamilano2017 abbraccia gli #islamici, un abbraccio fatale che distrugge 2000anni di storia #cristiana. Sta aprendo le porte alla fine.;0;0;HSC
812308434225942528;"#politica #genova - Bagnasco sul terrorismo: "" Non cedere alla paura. Spegnere la vita quotidiana non è la risp... <URL>";0;0;HSC
584005318851432450;#ProntoInTavola #Tgcom24 #BuonaPasqua #RicettaUn corona pasquale #dolce tipica della #Sicilia, decorata con le... <URL>;0;0;TWITA
569497664477380608;#qcc crediamo nel vero calcio. Via le persone che lo vogliono distruggere.forza Parma forza serie A. <MENTION_1> siete grandi;0;0;TWITA
846484387642388480;#QuintaColonna quindi se vieni derubato dai rom dovresti anche entrare nel campo a cercarti quello che hanno rubato! Roba da matti;1;1;HSC
827203945529483265;#raggi = tutta chiacchiere e campi #rom <URL>;1;0;HSC
507094053394341888;#Renzi affetto da annuncite nei #millegiorni #passodopopasso oltre a #labuonascuola risolverà il problema della fame del mondo;1;1;TW-BS
507093328329195521;"#Renzi parla agli studenti: ""Cambiamo insieme la #scuola"" (VIDEO) <URL> #labuonascuola #italia <URL>";0;0;TW-BS
529053711264669697;#Renzi uccide la scuola e la chiama #labuonascuola.  È come se Cappuccetto Rosso l'avesse scritta il lupo...;1;1;TW-BS
573602927903928320;"#Renzi: \""Decisivo ruolo della #Russia per lotta al terrorismo\"".Usano il metodo omeopatico.";1;0;HSC
589755691314851840;#RIP i 700 migranti che hanno lasciato tutto per cercare la felicità e hanno trovato solo morte. #strage #migranti;0;0;HSC
826202983004246016;#Roma #Torino, grazie al collegamento con i campi #rom di #QuintaColonna, su #mediaset #tv, stasera calo esponenziale dei #furti. #DelDebbio;1;1;HSC
799954569346301952;#Sala #Milano Ottimo lavoro! Citta sotto assedio.#Alfano:Stop profughi.necessario esercito x sicurezza cittadini <URL>;1;1;HSC
523058045551906816;#scuola   #labuonascuola   #renzi   #governo   #giannini   #miur   #assunzioni2015   #docentiprecari... <URL>;0;0;TW-BS
527853082512998400;#Scuola digitale e ebooks didattici: a che punto siamo? [thanks to <MENTION_1>  <URL> <MENTION_2> #labuonascuola;0;0;TW-BS
785802668820140037;"#Siria, tv di Stato: ""Uccisi 5 bambini in attacco '#terroristi' contro #scuola"" <URL> <URL>";0;0;HSC
641357505604419584;#staseratuttoèpossibile tranne trovare un header abbinato alla mia icon.;1;0;TWITA
509046682827628546;#tfaordinario  è stato il fondo cassa per la riforma della #labuonascuola di <MENTION_1> Beneficienza la faccio quando dico io!!!!;1;1;TW-BS
507569823971155968;"#TFAordinario COMUNICATO TIEFFINO SULLA ""BUONA SCUOLA"" RENZIANA   <URL> #labuonascuola <MENTION_1> #lascuolaingiusta";0;0;TW-BS
852950621842014209;#Tosi in cerca di visibilità. I bambini destinati alle #rom e nn in carico alla comunità;0;0;HSC
293614617085755392;#twitterparty penzo di non riuzcire a fare frazi di zenzo compiuto loooooooool awimawe awimawe awimawe awimawe;1;0;TWITA
823567998791389184;#ultimenotizie #news #notizie: Roma, maxi rissa nel campo nomadi di via di Salone <URL>;0;0;HSC
807727442420961281;#VirginiaRaggi, #sindaco di Roma, è anti-#italiani: sfratta cedendo suolo a #rom #apatridi. Viva #m5s e #sionismo! <URL>;1;1;HSC
573604053428600832;#virusrai2 come si fa a mon dire che su tutto #haragionesalvini  ?;0;0;TWITA
526745925994422273;#vitadaprof oggi a scuola con i colleghi parliamo di #labuonascuola. Io ho già preparato i popcorn, vi aggiorno con il livetweet;1;0;TW-BS
829567634815467522;|| NeWs.FlasH || Euronews RSS - Italia e Tunisia firmano serie d'accordi di collaborazione e misure sull'immigrazi… <URL>;0;0;HSC
527077765078876160;14,4 gradi nel mio ufficio stamattina. La Provincia  risparmia solo sulla mia scuola? #labuonascuola <MENTION_1> <MENTION_2>;1;0;TW-BS
565281710326448129;30min de Festival: pe fa audience servono terroristi che je mboccano sul palco e tengano tutti in ostaggio na settimana #Sanremo2015;1;0;HSC
628293598967123968;4 minuti e io non sono ancora psicologicamente pronta #SHESKINDAHOTMUSICVIDEO;0;0;TWITA
514794599572070400;5 anni da esperto AZ,ancora in attesa del pagamento 2013/14, e so già di essere stata sostituita! #labuonascuola #meritocrazia #progetti;0;0;TW-BS
816898900174995457;500ml in 6 anni, l'europa vuole che ci occupiamo dei profughi e anche che garantiamo le loro frontiere. E una fetta di culo su un vassoio?;1;1;HSC
525230035943575552;592 dibattiti autorganizzati in giro x l'Italia,che inviano input su #labuonascuola. Il Paese ha voglia di costruire <URL>;0;0;TW-BS
587889190119038976;6500 posti... Di lavoro? No, per l #immigrazione... Ma cosa pensano che l Italia sia un pozzo senza fondo? #incoscienza;1;1;HSC
531088770368806912;A #scuola o in #biblioteca con la #PirateBox <URL> <URL> #labuonascuola <MENTION_1>;0;0;TW-BS
800795054830977029;A bella anche tu stai mangiando dai rom come cimabue .fuori dal nostro paese la culturista andate al vostro paese #dallavostraparte;0;0;HSC
532150703134109696;A cosa dedicherò la serata? Alla famiglia? A un buon libro? Ad una passeggiata? No. La dedicherò al registro elettronico. #labuonascuola;1;0;TW-BS
530777647409004544;A loro non interessa nulla de #labuonascuola cercano solo gli applausi dei padroni. Se li invitano anche a cena;1;1;TW-BS
554345750604570625;A Parigi terroristi islamici. A Roma coglioni italici. A ciascuno il suo...;1;0;HSC
580831218507321345;A proposito di facce conosciute...ma quello dopo Dennis Fantina chi è? #tvoi <URL>;0;0;TWITA
568456699520151552;A Roma non sono stati capaci di gestire 300 ultras ubriachi olandesi, pensa te ci fosse qualche attentato terroristico!;1;1;HSC
588775126822424578;A scuola di #sostenibilitàDai l’acqua alle tue piante, limitando gli sprechi: innaffia la sera per evitare... <URL>;0;0;TWITA
802517008415911936;Accampamento rom improvvisato, 5 denunce per allaccio abusivo alla rete elettrica <URL>;0;0;HSC
569430998896799744;Adesso che andare all'estero per fare il terrorista è diventato un reato mi sento più tranquillo.I potenziali combattenti saranno spaventati;1;1;HSC
581327232150425600;"Adesso come lo diciamo alla #Santanche che il pilota ""dell'autobus"" non era nè mussulmano, nè aveva una moglie con il velo, nè rom, nè gay?😮";1;0;HSC
837650611030089728;Adesso se l'italia è piena di rom la colpa è del sindaco, ma solo quello di roma <URL>;1;1;HSC
5014366382;Afghanistan, il Pentagono vieta di fotografare i soldati morti. Vengono tutti con gli occhi chiusi. [MENTION_1>];1;0;TW-SPINO
526769846156279808;Ah ecco... il governo propone l'assunzione di 150.000 prof. precari perchè teme la sanzione della Corte Europea #vitadaprof #labuonascuola;1;0;TW-BS
507171263584804864;Ahahahah!!! “<MENTION_1> #labuonascuola quella che nun avete fatto voi! <URL>;1;0;TW-BS
19582039745;"Ahmadinejad contro il polpo Paul: ""Solo superstizioni"". Poi aggiunge: ""Allah è grande"". [MENTION_1>]";1;1;TW-SPINO
511218654634340352;Ai docenti ed alunni“buona scuola”.;0;0;TW-BS
852995570985840641;"Aiutava i migranti a entrare in Svizzera, deputata condannata. ""Ignorata del tutto l'attenuante umanitaria"" <URL>";0;0;HSC
514085978651516928;Al Quirinale per l'inizio dell'anno scolastico. Ricominciamo la scuola, ricominciamo dalla scuola. #labuonascuola <URL>;0;0;TW-BS
525980655096971264;"Al tavolo ""La buona scuola"" <URL>";0;0;TW-BS
517587499259293697;All'incontro/confronto su #labuonascuola partecipa anche Paolino Marotta presidente Associazione Nazionale Dirigenti Scolastici <MENTION_1>;0;0;TW-BS
629220780157616129;Alla nomina della Maggioni Berlusconi contava come il 2 di picche a briscola fiori.Non si rende conto della realta . <URL>;1;1;TWITA
844817192864571392;Allerta terrorismo sul summit Ue: Roma blindata da 5000 agenti <URL>;0;0;HSC
531085220368621568;Altro che 'merito', #labuonascuola ha anche profumo di incostituzionalità <URL>  #sapevatelo <MENTION_1> <MENTION_2>;1;0;TW-BS
814219167331192832;Altro che integrazione. L'Italia per gli stranieri è una fabbrica di visti <URL> - <PERSONA_1> Alessandria;1;0;HSC
806156637304160257;Altro scippo di un immigrante ad una ragazzina... boh io ho perso il conto tra ieri e oggi hanno fatto 12/13 scippi di cellulari;0;0;HSC
842462701272084480;Anch'io so come fare a risolvere i problemi dei rom! 😂😂😂#dallavostraparte;1;1;HSC
801399001648168962;Anche a Sarajevo il passato è un paese straniero. <MENTION_1> su <MENTION_2> <URL>;0;0;HSC
521573145959215104;Anche i #docenti migrano. Soluzione 33% #labuonascuola di  #Renzi  <URL>;0;0;TW-BS
783313916256477184;Anche ieri 6000 arrivi.Quando avranno la maggioranza gli islamici ci sottometteranno con la forza. <URL>;0;0;HSC
530879074877849603;Ancora una settimana per compilare il questionario. Eddai, su. Che poi chiedete la politica dal basso. <URL> #labuonascuola;1;0;TW-BS
644572757209018368;Andiamo al preolimpico. Bene così;0;0;TWITA
630648151947517952;AndroidWorld - Dopo YouTube Kids, forse anche #Google Maps avrà la sua versione per bambini <URL> androidworldit #news;0;0;TWITA
247709861352189953;Annullato il tour mondiale di Laura Pausini. Mo' vediamo se questi arabi si calmano. [<MENTION_1>;1;0;TW-SPINO
191782386873278464;Arriva nelle sale il film sulla Diaz. Per i militari ingresso libero. [MENTION_1>];1;1;TW-SPINO
841285585507614720;Associazioni pro rom che ne pensate?ovviamente i derubati si sono inventato tutto,ovviamente vero? <URL>;1;1;HSC
826092113565720576;Attacco alla moschea di Quebec City, presi i due terroristi: uno è arabo <URL> <URL>;0;0;HSC
582965654355070978;attivate le notifiche della frassy -> <MENTION_1> perchè regala chat singole con harry, louis, zayn, niall, liam 🌟 #WeLoveYouFrassy;0;0;TWITA
585795933876711424;AUDIO - Parola a Manuele Celio su finale dei playoff, Nazionale svizzera e Mondiali U18 in Svizzera. <URL>;0;0;TWITA
590810775595384832;aver superato così bene l'adolescenza da ascoltare i green day nel 2015;0;0;TWITA
531490163143507968;Avete notato dai tweet che tutti si aspettano da #labuonascuola quello che non c'è scritto su labuonascuola di luccisano?;1;0;TW-BS
554619522863624192;"Avviso per i terroristi:Ho sentito chiaramente gridare \""Allah non è grande!\""Dal palazzo MadamaL'infedele si trova ancora al suo interno";1;0;HSC
507079401125986304;Basta precari e supplentite. Ma si devono giudicare gli insegnanti Tutto il discorso di Renzi <URL> #labuonascuola;0;0;TW-BS
812020510280314880;Basta! #Roma, nomadi, Santori, FDI: “Stracciare immediatamente l’accordo con rom a Via Salviati”... <URL>;0;0;HSC
644631891744825344;Beiersdorf, Nivea: #StoConNeve - Vogliamo che la Beiersdorf ritiri la causa contro la Neve Cosm... <URL> via <MENTION_1>;0;0;TWITA
594886451239739392;Bello vedere tutti i cittadini che puliscono i muri di milano #Expo2015Milano #milano #lovemilano #Expo2015 #solodarieta;0;0;TWITA
507099891303456768;Bene l'ascolto, ma poi bisogna decidere e fare della scuola il puntello su cui costruire la #nuovaitalia <MENTION_1> #labuonascuola;0;0;TW-BS
53466813488574465;Berlusconi non partecipa alla videoconferenza tra Cameron, Sarkozy e Merkel. Era impegnato in un'altra barzelletta. [MENTION_1>];1;1;TW-SPINO
335338952397578240;Berlusconi non può essere eletto. Il Pd sceglie la linea dura sul regolamento di Miss Italia. [<MENTION_1>;1;0;TW-SPINO
54469798087766018;Berlusconi non rivela dove verranno trasferiti i profughi. Serve la tessera Premium. [MENTION_1>];1;0;TW-SPINO
383227802058625024;"Berlusconi: ""Ho perso undici chili"". Si è confessato. [<MENTION_1>";1;0;TW-SPINO
14896666950;"Bersani sulla finanziaria: ""Il governo racconta favole"". Così bene che l'opposizione si è addormentata. [MENTION_1>]";1;1;TW-SPINO
2653700458;Bersani: “Il Pd non è un autobus”. Se lo fosse, avrebbe una linea. [MENTION_1>];1;1;TW-SPINO
804251330562899969;Bisogna indicare come trasformare #accoglienza dei #migranti in opportunità vera e propria per il futuro dell'Itali… <URL>;0;0;HSC
833380717434437634;Blitz nel campo rom della Favorita, la procura di Palermo non convalida il sequestro - Giornale di Sicilia <URL> #Palerm…;0;0;HSC
522802678821183488;"Bobbio: ""La buona scuola"", linee guida per l'istruzione <URL>";0;0;TW-BS
575714530216517633;Boccaccio non aveva nient'altro da fare;0;0;TWITA
7749308778;"Bocchino: ""Da giovane mi feci una canna"". D'ogni erba, un fascio. [MENTION_1>]";1;0;TW-SPINO
828882911495602177;Boldrini crea una commissione per difendere rom e musulmani <URL> #ITALIA #POLITICA;0;0;HSC
